CS_ID	Keyword_ID	Keyword	Intent_1	Authority
CS_02657		what foods give you gas	Generic	Expert
CS_02658		what is skin lupus disease	Generic	Expert
CS_02659		muscle pain in upper arms	Generic	Expert
CS_02660		food good for diabetes diet	Direct Answer	Expert
CS_02661		do i have celiac disease	Direct Answer	Expert
CS_02662		triphala side effects	Direct Answer	Expert
CS_02663		treatment for osteoarthritis	Guide	Expert
CS_02664		endometrial biopsy procedure	Generic	Expert
CS_02665		low blood platelets symptoms	Direct Answer	Expert
CS_02666		plantar warts cure	Guide	Expert
CS_02667		scalp fungal infection pictures	Resource	General
CS_02668		stages of uterine cancer	Direct Answer	Expert
CS_02669		signs of a bleeding ulcer	Direct Answer	Expert
CS_02670		endoscopy what happens	Direct Answer	Expert
CS_02671		blood test results	Generic	Expert
CS_02672		mitral valve symptoms	Direct Answer	Expert
CS_02673		kidney function	Generic	Expert
CS_02674		fenugreek side effects	Direct Answer	Expert
CS_02675		iodine self test	Generic	Expert
CS_02676		one swollen neck gland	Generic	Expert
CS_02677		symptoms of sun stroke	Direct Answer	Expert
CS_02678		what is uric acid levels	Direct Answer	Expert
CS_02679		liver cirrhosis diet plan	Direct Answer	Expert
CS_02680		symptoms of yeast allergy	Direct Answer	Expert
CS_02681		what is blood sugar level	Generic	Expert
CS_02682		what is a normal liver count	Generic	Expert
CS_02683		high creatine kinase levels	Direct Answer	Expert
CS_02684		hospital patient search	Generic	Expert
CS_02685		signs of alcoholism quiz	Resource	General
CS_02686		protein shakes for diabetics	Generic	Expert
CS_02687		antibiotics for pneumonia	Direct Answer	Expert
CS_02688		diet for kidney disease	Resource	Expert
CS_02689		hep a vaccine schedule	Direct Answer	Expert
CS_02690		chronic pain after root canal	Direct Answer	Expert
CS_02691		symptoms of lactic acidosis	Direct Answer	Expert
CS_02692		pot dispensaries in colorado	Generic	Expert
CS_02693		what is acetaminophen 325mg	Generic	Expert
CS_02694		doctor dea number lookup	Direct Answer	General
CS_02695		how to prevent colon polyps	Guide	Expert
CS_02696		lung nodules	Generic	Expert
CS_02697		can i stop taking statins	Direct Answer	Expert
CS_02698		remedies for swollen feet	Direct Answer	Expert
CS_02699		images of keratosis	Resource	General
CS_02700		best treatment for sore gums	Direct Answer	Opinion
CS_02701		alzheimers disease symptoms	Direct Answer	Expert
CS_02702		best exercise for scoliosis	Direct Answer	Expert
CS_02703		dentures prices	Transactional	Expert
CS_02704		rarest blood type	Generic	Expert
CS_02705		causes of skin hives	Direct Answer	Expert
CS_02706		diverticular disease symptoms	Direct Answer	Expert
CS_02707		kinds of pollution	Generic	General
CS_02708		elevated red blood count	Generic	Expert
CS_02709		all causes of mucus in stool	Direct Answer	Expert
CS_02710		pepto bismol side effects	Direct Answer	Expert
CS_02711		symptoms for low iron	Direct Answer	Expert
CS_02712		foods that help you sleep	Direct Answer	General
CS_02713		what is a septal infarct	Generic	Expert
CS_02714		inguinal hernia recovery time	Direct Answer	Expert
CS_02715		gum lesions pictures	Resource	General
CS_02716		human parvovirus symptoms	Direct Answer	Expert
CS_02717		gallbladder attack	Generic	Expert
CS_02718		what causes foot cramps	Direct Answer	Expert
CS_02719		highest cholesterol foods	Direct Answer	Expert
CS_02720		cold sores on lips	Generic	Expert
CS_02721		normal tsh levels in women	Direct Answer	Expert
CS_02722		what is an optical migraine	Generic	Expert
CS_02723		skin rash on torso pictures	Resource	General
CS_02724		psoriatic arthritis pictures	Resource	General
CS_02725		best aortic valve surgeons	Generic	Expert
CS_02726		cost of sclerotherapy	Transactional	Expert
CS_02727		tricare medical providers	Navigational	General
CS_02728		what is peripheral edema	Generic	Expert
CS_02729		what is a mild stroke	Generic	Expert
CS_02730		what is the rotator cuff	Direct Answer	General
CS_02731		protein in urine levels	Generic	Expert
CS_02732		causes for bleeding gums	Direct Answer	Expert
CS_02733		child support forms	Resource	General
CS_02734		radiesse injections cost	Generic	General
CS_02735		ct scan without contrast	Generic	Expert
CS_02736		neogyn side effects	Direct Answer	Expert
CS_02737		c diff bacteria infection	Generic	Expert
CS_02738		what is egfr	Generic	Expert
CS_02739		ichthyosis pictures	Resource	General
CS_02740		flashes of light in the eyes	Generic	Expert
CS_02741		weight gain and parathyroid	Generic	Expert
CS_02742		neurological opthamologist	Generic	Expert
CS_02743		what is type 3 diabetes	Generic	Expert
CS_02744		eye disorders symptoms	Direct Answer	Expert
CS_02745		rsd symptoms pictures	Resource	Expert
CS_02746		what causes cysts on ovaries	Direct Answer	Expert
CS_02747		symtoms of autism in adults	Direct Answer	Expert
CS_02748		white blood cells low	Generic	Expert
CS_02749		symptoms of tooth infection	Direct Answer	Expert
CS_02750		photos of plaque psoriasis	Resource	Expert
CS_02751		cramps during menopause	Generic	Expert
CS_02752		bone density procedure	Generic	Expert
CS_02753		is hepatitis a contagious	Generic	Expert
CS_02754		corroded arteries in neck	Generic	Expert
CS_02755		what is a torn ligament	Generic	Expert
CS_02756		what are signs of poisoning	Direct Answer	Expert
CS_02757		what is calcium citrate	Direct Answer	Expert
CS_02758		symptoms of uterine prolapse	Direct Answer	Expert
CS_02759		colon surgery recovery	Direct Answer	Expert
CS_02760		neprinol side effects	Direct Answer	Expert
CS_02761		esophagus spasms symptoms	Direct Answer	Expert
CS_02762		autoimmune liver disease	Generic	Expert
CS_02763		normal ldl cholesterol	Direct Answer	Expert
CS_02764		what is a low thyroid	Generic	Expert
CS_02765		chronic knee pain causes	Direct Answer	Expert
CS_02766		what is stage 3 melanoma	Generic	Expert
CS_02767		what is a heart scan	Generic	General
CS_02768		bacopa side effects	Direct Answer	Expert
CS_02769		cat scan with contrast	Generic	Expert
CS_02770		foods to avoid with psoriasis	Direct Answer	Expert
CS_02771		diabetes and swollen legs	Generic	Expert
CS_02772		cures for poison ivy	Guide	Expert
CS_02773		homemade toothache remedy	Direct Answer	General
CS_02774		strep throat infection pictures	Resource	General
CS_02775		diarrhea home remedies	Guide	Expert
CS_02776		dosage for ibuprofen	Direct Answer	Expert
CS_02777		spinal fusion surgery	Generic	Expert
CS_02778		what are shingles symptoms	Direct Answer	Expert
CS_02779		diet for duodenal ulcers	Direct Answer	Expert
CS_02780		exercise for shoulder arthritis	Direct Answer	Expert
CS_02781		gbm grade 4 life expectancy	Generic	Expert
CS_02782		alcoholic neuropathy in feet	Generic	Expert
CS_02783		body ringworm pictures	Resource	General
CS_02784		hives from stress pictures	Resource	General
CS_02785		what is an hernia	Generic	Expert
CS_02786		photo of pancreas	Resource	General
CS_02787		problems after hernia surgery	Direct Answer	Expert
CS_02788		normal pulse per minute	Generic	Expert
CS_02789		test for alzheimer	Direct Answer	Expert
CS_02790		where is your pancreas	Direct Answer	Expert
CS_02791		rib and back pain causes	Direct Answer	Expert
CS_02792		what is diverticulitis attack	Direct Answer	Expert
CS_02793		what is stage 4 cancer mean	Generic	General
CS_02794		latest bph treatments	Direct Answer	Expert
CS_02795		diet for parkinson disease	Guide	Expert
CS_02796		symptoms of bursitis	Direct Answer	Expert
CS_02797		home treatment gout	Guide	Expert
CS_02798		where can you get gout	Direct Answer	Expert
CS_02799		vasculitis symptoms legs	Direct Answer	Expert
CS_02800		diseases of the bowel	Generic	Expert
CS_02801		what is ulnar neuropathy	Generic	Expert
CS_02802		pics of chigger bites	Resource	General
CS_02803		leg pain in calves	Generic	Expert
CS_02804		rothman institute physicians	Direct Answer	General
CS_02805		pain relief for arthritic hands	Direct Answer	Expert
CS_02806		crystalens problems	Generic	Expert
CS_02807		skin tags how to remove	Guide	Expert
CS_02808		vulvar lichen sclerosis	Generic	Expert
CS_02809		rf ablation side effects	Direct Answer	Expert
CS_02810		what is a cmp blood test	Generic	Expert
CS_02811		what is a fatty liver disease	Generic	Expert
CS_02812		renal diet foods to avoid list	Direct Answer	Expert
CS_02813		recovery after colonoscopy	Direct Answer	Expert
CS_02814		benefits of coenzyme q 10	Direct Answer	Expert
CS_02815		what is myocardial infraction	Generic	Expert
CS_02816		how do i get h pylori	Direct Answer	Expert
CS_02817		gout remedies baking soda	Direct Answer	Expert
CS_02818		what causes heel spurs	Direct Answer	Expert
CS_02819		first signs of alcoholism	Direct Answer	Expert
CS_02820		pictures of sarcoma cancer	Resource	Expert
CS_02821		location of groin muscle	Direct Answer	Expert
CS_02822		do i have stomach cancer	Direct Answer	Expert
CS_02823		wrist fracture healing time	Direct Answer	Expert
CS_02824		candida symptoms and cure	Direct Answer	Expert
CS_02825		how to treat shingles	Guide	Expert
CS_02826		pre diabetes glucose levels	Generic	Expert
CS_02827		causes of arthritis in knees	Direct Answer	Expert
CS_02828		child support payment	Direct Answer	General
CS_02829		squamous cells in urine	Generic	Expert
CS_02830		foot surgery recovery time	Generic	Expert
CS_02831		neuropathy in feet	Generic	Expert
CS_02832		what causes knee stiffness	Direct Answer	Expert
CS_02833		bursitis hip exercises pain	Direct Answer	Expert
CS_02834		company lawsuits	Generic	Expert
CS_02835		heart disease life expectancy	Direct Answer	Expert
CS_02836		pain in left side of neck	Generic	Expert
CS_02837		foods that help kidneys	Direct Answer	
CS_02838		what causes a swollen leg	Direct Answer	Expert
CS_02839		foods to eat to help anemia	Direct Answer	Expert
CS_02840		meniere's disease diet	Direct Answer	Expert
CS_02841		types of foot fungus pictures	Resource	General
CS_02842		patients comments	Generic	General
CS_02843		english language level test	Generic	General
CS_02844		treatment for ischemia	Guide	Expert
CS_02845		care plans	Generic	General
CS_02846		liver inflammation symptoms	Direct Answer	Expert
CS_02847		alcohol withdrawal timeline	Direct Answer	Expert
CS_02848		about muscular dystrophy	Generic	Expert
CS_02849		what is high hemoglobin	Generic	Expert
CS_02850		pictures of brain lesions	Resource	General
CS_02851		blood in urine no pain	Generic	Expert
CS_02852		symptoms of gas pain in back	Direct Answer	Expert
CS_02853		how is head lice spread	Direct Answer	Expert
CS_02854		what is a brain bleed stroke	Generic	Expert
CS_02855		how to treat lip sores	Guide	Expert
CS_02856		first stages of dementia	Direct Answer	Expert
CS_02857		bladder problems in women	Generic	Expert
CS_02858		brain stem tumor symptoms	Direct Answer	Expert
CS_02859		what is subchondral cyst	Generic	Expert
CS_02860		internal hemorrhoids cure	Direct Answer	Expert
CS_02861		tongue rash pictures	Resource	General
CS_02862		side effects from aspirin	Direct Answer	Expert
CS_02863		infantigo photos	Resource	General
CS_02864		what is celiac disease symptoms	Direct Answer	Expert
CS_02865		tumor signs and symptoms	Direct Answer	Expert
CS_02866		muscle pain behind the knee	Generic	Expert
CS_02867		pictures thyroid cancer	Resource	Expert
CS_02868		creatinine levels too high	Generic	Expert
CS_02869		medical doctors	Generic	General
CS_02870		what is malignant cancer	Generic	Expert
CS_02871		what is the gamma knife	Generic	Expert
CS_02872		how to treat fluid in lungs	Guide	Expert
CS_02873		primrose oil capsules benefits	Generic	Expert
CS_02874		biotin 5000 mcg side effects	Direct Answer	Expert
CS_02875		best food for menopause	Direct Answer	Expert
CS_02876		what is an eye stye	Generic	General
CS_02877		shingles and headaches	Generic	Expert
CS_02878		poison ivy images	Resource	Expert
CS_02879		what is kidney reflux	Generic	Expert
CS_02880		phytosterols side effects	Direct Answer	Expert
CS_02881		what is liver inflammation	Generic	Expert
CS_02882		ideal blood pressure age	Direct Answer	Expert
CS_02883		eye ulcer pictures	Resource	General
CS_02884		green tea medical benefits	Direct Answer	Expert
CS_02885		diet for colostomy	Direct Answer	Expert
CS_02886		what causes myalgia	Direct Answer	Expert
CS_02887		cause of gall bladder stones	Direct Answer	Expert
CS_02888		what is gfr	Generic	Expert
CS_02889		beth israel hospital boston ma	Navigational	General
CS_02890		cause of slow heart rate	Direct Answer	Expert
CS_02891		type 1 diabetes symptoms	Direct Answer	Expert
CS_02892		where can i buy bio freeze	Transactional	General
CS_02893		pain on the top of the foot	Generic	Expert
CS_02894		where to sell records	Direct Answer	General
CS_02895		what is hamstring injury	Generic	Expert
CS_02896		what is epstein barr symptoms	Direct Answer	Expert
CS_02897		lung cancer syptoms	Direct Answer	Expert
CS_02898		cure for swollen uvula	Direct Answer	Expert
CS_02899		medical charts	Resource	Expert
CS_02900		chest pain in women over 50	Generic	Expert
CS_02901		cost of linzess	Transactional	General
CS_02902		causes of groin pain in men	Direct Answer	Expert
CS_02903		what causes bulging discs	Direct Answer	Expert
CS_02904		granulomatous disease lung	Direct Answer	Expert
CS_02905		midlife crisis symptoms in men	Direct Answer	Expert
CS_02906		ischaemic heart disease	Generic	Expert
CS_02907		who buys used records	Generic	General
CS_02908		toe fungus home treatment	Guide	Expert
CS_02909		what is staphylococcus	Generic	Expert
CS_02910		what is a normal heart rate	Direct Answer	Expert
CS_02911		heart attack women signs	Direct Answer	Expert
CS_02912		venous stasis ulcers pictures	Resource	General
CS_02913		photos of graves disease	Resource	General
CS_02914		what causes blood cancer	Direct Answer	Expert
CS_02915		brain aneurysm survival rate	Direct Answer	Expert
CS_02916		detergent rash pictures	Resource	Expert
CS_02917		essential tremor symptoms	Direct Answer	Expert
CS_02918		pneumonia shot frequency	Direct Answer	Expert
CS_02919		shrink prostate naturally	Guide	Expert
CS_02920		kidney stones laser surgery	Generic	Expert
CS_02921		myers briggs test take	Resource	General
CS_02922		images of shingles rash	Resource	Expert
CS_02923		photos of vitiligo disease	Resource	General
CS_02924		medical templates	Resource	General
CS_02925		degenerative joint disease	Generic	Expert
CS_02926		how to treat a ear ache	Guide	Expert
CS_02927		what causes staph infections	Direct Answer	Expert
CS_02928		scleroderma pictures face	Resource	Expert
CS_02929		shoulder pain lifting arm	Generic	Expert
CS_02930		brand names of beta blockers	Direct Answer	Expert
CS_02931		usa life expectancy	Direct Answer	General
CS_02932		what is hyperthyroidism	Generic	Expert
CS_02933		what is high potassium levels	Generic	Expert
CS_02934		causes of indigestion and gas	Direct Answer	Expert
CS_02935		triglyceride level	Generic	Expert
CS_02936		side effects of armor thyroid	Direct Answer	Expert
CS_02937		lung surgery recovery time	Direct Answer	Expert
CS_02938		brain questions and answers	Generic	General
CS_02939		what do lice nits look like	Direct Answer	Expert
CS_02940		top lyme disease doctors	Direct Answer	
CS_02941		what is fibroids symptoms	Direct Answer	Expert
CS_02942		pictures of hiv lesions	Resource	General
CS_02943		foods to lower ldl levels	Direct Answer	Expert
CS_02944		pictures of a colonoscopy	Resource	General
CS_02945		nursing home complaints	Generic	General
CS_02946		photos of scarlet fever	Resource	Expert
