CS_ID	Keyword_ID	Keyword	Intent_1	Authority
CS_1471	2552	bun levels normal range	Direct Answer	Expert
CS_1472	2552	bad cholesterol food list	Direct Answer	Expert
CS_1473	2552	replens side effects	Direct Answer	Expert
CS_1474	2551	shingles how contagious	Direct Answer	Expert
CS_1475	2550	what is a bone marrow test	Generic	Expert
CS_1476	2550	pain in toes and ball of foot	Generic	Expert
CS_1477	2549	what is myelopathy	Generic	General
CS_1478	2549	what causes a macular hole	Direct Answer	Expert
CS_1479	2549	what is a whipple procedure	Generic	Expert
CS_1480	2548	what is a normal psa count	Direct Answer	General
CS_1481	2548	cost of a pacemaker	Transactional	General
CS_1482	2547	cost of flu vaccine	Transactional	General
CS_1483	2547	what is phlebitis	Generic	General
CS_1484	2547	pain on top of my foot	Generic	Expert
CS_1485	2546	how to shrink your prostate	Guide	Expert
CS_1486	2545	photos of purpura	Resource	General
CS_1487	2544	back side pain right side	Direct Answer	Expert
CS_1488	2543	stomach pain lower left side	Direct Answer	Expert
CS_1489	2541	leg cramps causes and cures	Direct Answer	Expert
CS_1490	2541	what is idiopathic constipation	Generic	General
CS_1491	2541	thyroid problems in men	Generic	Expert
CS_1492	2538	blackstrap molasses cures	Generic	General
CS_1493	2538	normal hdl and ldl levels	Direct Answer	Expert
CS_1494	2538	catheterisation procedure	Guide	Expert
CS_1495	2537	metabolism list of foods	Direct Answer	Expert
CS_1496	2536	what cause skin tags	Direct Answer	Expert
CS_1497	2535	seven stages of grieving	Generic	General
CS_1498	2535	foods that raise blood sugar	Direct Answer	Expert
CS_1499	2535	cause of itchy skin	Direct Answer	Expert
CS_1500	2535	symptoms of colon cancer	Direct Answer	Expert
CS_1501	2534	pain in head on right side	Generic	Expert
CS_1502	2534	what causes enterococcus	Direct Answer	Expert
CS_1503	2534	rash on arms pictures	Resource	General
CS_1504	2532	best thyroid doctors	Direct Answer	Opinion
CS_1505	2532	bloated stomach causes	Direct Answer	Expert
CS_1506	2531	help for sore throat	Guide	Expert
CS_1507	2530	colon cancer symtoms	Direct Answer	Expert
CS_1508	2530	signs of a small stroke	Direct Answer	Expert
CS_1509	2529	images of thyroid nodules	Resource	General
CS_1510	2529	causes of urinary tract	Direct Answer	Expert
CS_1511	2528	blocked tear ducts in adults	Generic	Expert
CS_1512	2528	trigger finger surgery	Generic	Expert
CS_1513	2527	water pills side effects	Direct Answer	Expert
CS_1514	2527	causes of back pain left side	Direct Answer	Expert
CS_1515	2526	how to cure thrush mouth	Guide	Expert
CS_1516	2526	hiatal hernia pictures	Resource	General
CS_1517	2526	home remedies for bedbugs	Guide	General
CS_1518	2526	what is scarlet fever	Generic	Expert
CS_1519	2525	list of low cholesterol foods	Direct Answer	General
CS_1520	2525	healing time for bruised ribs	Direct Answer	Expert
CS_1521	2524	what causes hammer toes	Direct Answer	Expert
CS_1522	2523	ibs symptoms foods to avoid	Direct Answer	Expert
CS_1523	2523	seizure symptoms	Direct Answer	Expert
CS_1524	2523	how to cure post nasal drip	Guide	Expert
CS_1525	2522	what causes ovarian cancer	Direct Answer	Expert
CS_1526	2522	list of heart diseases	Generic	Expert
CS_1527	2520	anemia signs and symptoms	Direct Answer	Expert
CS_1528	2520	normal iron levels for women	Direct Answer	General
CS_1529	2519	ginseng health benefit	Direct Answer	Expert
CS_1530	2518	what is ringing in ears	Generic	Expert
CS_1531	2518	what is osteoarthrosis	Generic	General
CS_1532	2517	benefits of curcumin	Direct Answer	Expert
CS_1533	2516	autoimmune rash pictures	Resource	General
CS_1534	2514	what is a scabies rash	Generic	General
CS_1535	2514	carbon monoxide warning signs	Direct Answer	Expert
CS_1536	2513	budeprion side effects	Direct Answer	Expert
CS_1537	2513	poison oak ivy sumac pictures	Resource	General
CS_1538	2513	how do you get bed bugs	Direct Answer	General
CS_1539	2513	ganoderma health benefits	Direct Answer	Expert
CS_1540	2513	coconut oil benefits of	Direct Answer	Expert
CS_1541	2513	nopalea side effects	Direct Answer	Expert
CS_1542	2512	what is mini stroke	Generic	Expert
CS_1543	2512	suggested diet for gallstones	Direct Answer	Expert
CS_1544	2512	signs symptoms of colitis	Direct Answer	Expert
CS_1545	2511	how to reduce creatinine	Guide	Expert
CS_1546	2511	what causes lower back pain	Direct Answer	Expert
CS_1547	2510	calculate life expectancy	Generic	General
CS_1548	2509	what causes belly bloating	Direct Answer	Expert
CS_1549	2509	images of chicken pox	Resource	General
CS_1550	2509	squamous cell in situ	Generic	Expert
CS_1551	2508	what is a pelvic mesh	Generic	General
CS_1552	2508	home remedies for shingles	Guide	Expert
CS_1553	2508	rotator tear symptoms	Direct Answer	Expert
CS_1554	2508	sciatic nerve pain in hip	Generic	Expert
CS_1555	2508	earliest signs of alzheimer's	Direct Answer	Expert
CS_1556	2507	causes for abnormal ekg	Direct Answer	Expert
CS_1557	2507	what is in glucosamine	Generic	General
CS_1558	2507	neck surgery recovery time	Direct Answer	Expert
CS_1559	2506	what is a low blood sugar	Generic	General
CS_1560	2506	early symptoms of hepatitis c	Direct Answer	Expert
CS_1561	2506	what is the normal hdl level	Direct Answer	Expert
CS_1562	2506	stevens johnson pictures	Resource	General
CS_1563	2505	printable polst form	Resource	General
CS_1564	2505	high blood sugar symptons	Direct Answer	Expert
CS_1565	2504	what does low thyroid mean	Generic	Expert
CS_1566	2504	l4 l5 spinal stenosis	Generic	Expert
CS_1567	2503	triglycerides high treatment	Direct Answer	Expert
CS_1568	2502	pap smear procedure video	Resource	General
CS_1569	2501	best treatment for pneumonia	Guide	Expert
CS_1570	2501	ldl cholesterol levels	Direct Answer	General
CS_1571	2500	shingles vaccine best price	Direct Answer	General
CS_1572	2500	what is black seed oil	Generic	General
CS_1573	2499	glaucoma surgery	Generic	Expert
CS_1574	2499	kidneys foods to avoid	Direct Answer	Expert
CS_1575	2499	gluten free foods to eat	Direct Answer	Expert
CS_1576	2498	west nile virus symptoms	Direct Answer	Expert
CS_1577	2497	meningitis symptoms in adults	Direct Answer	Expert
CS_1578	2497	kidney stent procedure	Direct Answer	Expert
CS_1579	2496	symptoms of gallbladder	Direct Answer	Expert
CS_1580	2496	blood pressure remedies	Guide	Expert
CS_1581	2496	final stage of alzheimers	Generic	General
CS_1582	2495	narrow angle glaucoma	Generic	Expert
CS_1583	2495	types of ticks pictures	Resource	General
CS_1584	2495	als and symptoms	Generic	Expert
CS_1585	2495	partial hysterectomy recovery	Direct Answer	Expert
CS_1586	2494	current lake mead level	Direct Answer	General
CS_1587	2494	medical letter template	Resource	General
CS_1588	2494	lichen planus in mouth	Generic	General
CS_1589	2493	rib pain and cancer	Generic	Expert
CS_1590	2493	rotator cuff symtoms	Direct Answer	Expert
CS_1591	2493	rectocele repair surgery	Generic	Expert
CS_1592	2492	zounds hearing aids reviews	Navigational	Opinion
CS_1593	2492	right hip pain symptoms	Direct Answer	Expert
CS_1594	2491	what is a lipid blood test	Generic	General
CS_1595	2491	normal temperature in kids	Direct Answer	General
CS_1596	2490	what causes a chronic cough	Direct Answer	Expert
CS_1597	2490	what causes skin tags	Direct Answer	Expert
CS_1598	2490	signs of lupus in women	Direct Answer	Expert
CS_1599	2490	best poison oak treatment	Guide	Opinion
CS_1600	2489	the symptoms of autism	Direct Answer	Expert
CS_1601	2489	parkinsonism symptoms	Direct Answer	Expert
CS_1602	2488	foods to eat to prevent gout	Direct Answer	Expert
CS_1603	2488	free icd 9 code lookup	Navigational	General
CS_1604	2488	intestine cancer symptoms	Direct Answer	Expert
CS_1605	2488	what is barrett's disease	Generic	General
CS_1606	2486	nerve pain symptoms	Direct Answer	Expert
CS_1607	2486	ndc number lookup	Navigational	General
CS_1608	2485	symptoms of bladder infection	Direct Answer	Expert
CS_1609	2484	ear crystals dizziness	Generic	General
CS_1610	2483	what is head lice	Generic	General
CS_1611	2483	oral yeast infection photos	Resource	General
CS_1612	2482	physicians drug reference	Generic	Expert
CS_1613	2481	causes of calf muscle pain	Direct Answer	Expert
CS_1614	2481	pain in left groin female	Generic	Expert
CS_1615	2480	hydroco/apap 5-325	Generic	General
CS_1616	2480	what is a stomach virus	Generic	General
CS_1617	2478	urinary tract antibiotics	Generic	Expert
CS_1618	2478	types of eye diseases	Generic	General
CS_1619	2478	medical diagnostic codes list	Direct Answer	General
CS_1620	2478	bulging disc lower back	Generic	Expert
CS_1621	2478	diabetic nerve pain in feet	Generic	Expert
CS_1622	2478	meniscus tear knee exercises	Guide	Expert
CS_1623	2477	omeprazole cap 40mg	Generic	Expert
CS_1624	2477	what is angioplasty	Generic	Expert
CS_1625	2477	skin keratosis pictures	Resource	General
CS_1626	2477	peanut allergy symptoms	Direct Answer	Expert
CS_1627	2476	stomach cancer symptons	Direct Answer	Expert
CS_1628	2475	what is grave disease	Generic	General
CS_1629	2475	what is sleep apnea	Generic	General
CS_1630	2475	how to kill fleas on humans	Guide	General
CS_1631	2475	pain on top of the foot	Generic	Expert
CS_1632	2474	what is psa blood test	Generic	General
CS_1633	2474	tick bite pictures on people	Resource	General
CS_1634	2473	what is liposarcoma cancer	Generic	General
CS_1635	2473	list of std and symptoms	Direct Answer	Expert
CS_1636	2473	what can cause arthritis	Direct Answer	Expert
CS_1637	2472	foods high in purines	Direct Answer	General
CS_1638	2472	different types of cancers	Generic	General
CS_1639	2472	eye disorders and symptoms	Direct Answer	Expert
CS_1640	2472	picture of poison oak	Resource	General
CS_1641	2471	retired physicians	Generic	General
CS_1642	2470	impetigo images pictures	Resource	General
CS_1643	2470	heart stent recovery time	Direct Answer	Expert
CS_1644	2470	what are good fiber foods	Direct Answer	General
CS_1645	2470	foods to avoid for migraines	Direct Answer	Expert
CS_1646	2469	congestive heart disease	Generic	Expert
CS_1647	2469	knee surgery recovery	Direct Answer	Expert
CS_1648	2468	ms symptoms and diagnosis	Direct Answer	Expert
CS_1649	2468	depression symptoms test	Direct Answer	Expert
CS_1650	2468	sociopathic behavior	Generic	General
CS_1651	2467	pics of head lice	Resource	General
CS_1652	2466	side effects stevia sweetener	Direct Answer	Expert
CS_1653	2466	severe hip and leg pain	Generic	Expert
CS_1654	2466	creatinine levels	Generic	Expert
CS_1655	2466	side effects of zantac	Direct Answer	Expert
CS_1656	2466	dry eye symptoms	Direct Answer	Expert
CS_1657	2465	list of inflammatory diseases	Direct Answer	Expert
CS_1658	2465	what is mthfr gene mutation	Generic	General
CS_1659	2465	stages of alzheimer's	Generic	Expert
CS_1660	2464	how to treat elbow tendonitis	Guide	Expert
CS_1661	2463	what is the mrsa virus	Generic	General
CS_1662	2463	gluten symptoms list	Direct Answer	Expert
CS_1663	2463	pre colonoscopy diet	Direct Answer	Expert
CS_1664	2463	causes of shoulder pain	Direct Answer	Expert
CS_1665	2462	hysterectomy side effects	Direct Answer	Expert
CS_1666	2462	what is hepatitis b and c	Generic	General
CS_1667	2462	linzess side effects	Direct Answer	Expert
CS_1668	2461	what is a papilloma	Generic	General
CS_1669	2461	pain after hernia repair mesh	Direct Answer	Expert
CS_1670	2461	what to do for pinched nerve	Guide	Expert
CS_1671	2461	stevia side effects	Direct Answer	Expert
CS_1672	2461	my healthy vet gov	Navigational	General
CS_1673	2460	dmso how to use	Guide	General
CS_1674	2460	list of gassy foods	Direct Answer	General
CS_1675	2460	sudden dizziness causes	Direct Answer	Expert
CS_1676	2459	what causes thick blood	Direct Answer	Expert
CS_1677	2459	list of medi-cal doctors	Direct Answer	General
CS_1678	2456	normal blood count levels	Direct Answer	General
CS_1679	2456	benefits of okra for diabetes	Direct Answer	Expert
CS_1680	2455	cause of left side chest pain	Direct Answer	Expert
CS_1681	2455	what is a rotator cuff	Generic	General
CS_1682	2454	turp surgical procedure	Direct Answer	Expert
CS_1683	2454	stages of liver cancer	Generic	Expert
CS_1684	2454	food poisoning or flu	Generic	General
CS_1685	2453	black bowel stool	Generic	General
CS_1686	2453	ingredients in nyquil	Direct Answer	General
CS_1687	2453	best fruit for diabetes type 2	Direct Answer	Opinion
CS_1688	2452	arthritis in feet pictures	Resource	General
CS_1689	2452	is acetaminophen an nsaid	Direct Answer	Expert
CS_1690	2452	ear crystals and dizziness	Generic	General
CS_1691	2452	blood clots in legs treatment	Guide	Expert
CS_1692	2451	epilepsy symptoms	Direct Answer	Expert
CS_1693	2451	sweating and diabetes	Generic	General
CS_1694	2450	how to prevent a stroke	Guide	Expert
CS_1695	2449	how to treat red ant bites	Guide	Expert
CS_1696	2449	lupus rash pictures	Resource	General
CS_1697	2449	back of knee pain treatment	Guide	Expert
CS_1698	2449	myhealthevet va gov	Navigational	General
CS_1699	2449	symptoms of diabetes	Direct Answer	Expert
CS_1700	2447	nighttime dry mouth causes	Direct Answer	Expert
CS_1701	2447	h pylori foods to avoid	Direct Answer	Expert
CS_1702	2447	list of kidney diseases	Direct Answer	Expert
CS_1703	2447	signs symptoms of aneurysm	Direct Answer	Expert
CS_1704	2446	ca 125 levels ovarian cancer	Direct Answer	Expert
CS_1705	2445	pulling oil side effects	Direct Answer	Expert
CS_1706	2445	eclinicalworks patient portal	Navigational	General
CS_1707	2444	hearing loss in one ear	Generic	Expert
CS_1708	2444	ganglion cyst foot pictures	Resource	General
CS_1709	2444	what are symptoms of ms	Direct Answer	Expert
CS_1710	2443	what is sigmoidoscopy	Generic	General
CS_1711	2443	overactive thyroid symptoms	Direct Answer	Expert
CS_1712	2443	rash on lower legs pictures	Resource	General
CS_1713	2443	diverticulitis treatment	Guide	Expert
CS_1714	2442	pictures of red spots on skin	Resource	General
CS_1715	2442	signs of a minor concussion	Direct Answer	Expert
CS_1716	2441	causes of gas and bloating	Direct Answer	Expert
CS_1717	2440	symptoms of zinc poisoning	Direct Answer	Expert
CS_1718	2439	cat bite infection symptoms	Direct Answer	Expert
CS_1719	2439	what do rolly pollies eat	Direct Answer	General
CS_1720	2438	sentara my chart login	Navigational	General
CS_1721	2438	how is mrsa contagious	Direct Answer	Expert
CS_1722	2438	best exercise for hip arthritis	Guide	Expert
CS_1723	2437	best medical information site	Navigational	Opinion
CS_1724	2436	treatment for black eye	Guide	Expert
CS_1725	2436	heart valve surgery recovery	Direct Answer	Expert
CS_1726	2435	heart attack symptoms	Direct Answer	Expert
CS_1727	2435	rogaine side effects	Direct Answer	Expert
CS_1728	2435	what is blood test ast sgot	Generic	Expert
CS_1729	2434	what is the cure for diabetes	Direct Answer	Expert
CS_1730	2434	what makes triglycerides high	Direct Answer	Expert
CS_1731	2434	chocolate allergy symptoms	Direct Answer	Expert
CS_1732	2433	parkinson's stages	Direct Answer	Expert
CS_1733	2433	food poisoning symptoms	Direct Answer	Expert
CS_1734	2433	causes of left side pain	Direct Answer	Expert
CS_1735	2433	how to treat chronic sinusitis	Guide	Expert
CS_1736	2433	list of hipaa violations	Direct Answer	General
CS_1737	2432	what causes orange urine	Direct Answer	Expert
CS_1738	2432	shortness of breath treatment	Guide	Expert
CS_1739	2431	medical diagnosis	Generic	General
CS_1740	2431	tonic water for leg cramps	Direct Answer	Expert
CS_1741	2431	what is rotator cuff tear	Generic	General
CS_1742	2430	what is a trigger thumb	Generic	Expert
CS_1743	2429	symptoms h1n1 flu	Direct Answer	Expert
CS_1744	2429	bone density test results	Direct Answer	Expert
CS_1745	2429	how to treat scar tissue	Guide	Expert
CS_1746	2429	normal range for psa	Direct Answer	General
CS_1747	2428	causes of dental bone loss	Direct Answer	Expert
CS_1748	2428	what are symptoms of aids	Direct Answer	Expert
CS_1749	2427	what causes calf muscle pain	Direct Answer	Expert
CS_1750	2427	treatment for high bilirubin	Guide	Expert
CS_1751	2427	what is iritis of the eye	Generic	Expert
CS_1752	2426	how do i treat bronchitis	Guide	Expert
CS_1753	2425	pictures of red skin rashes	Resource	General
CS_1754	2425	carotid artery symptoms pain	Direct Answer	Expert
CS_1755	2424	dizziness when lying down	Direct Answer	Expert
CS_1756	2424	doctor complaints	Generic	General
CS_1757	2424	home remedy liver detox	Guide	General
CS_1758	2423	what is witch hazel for	Generic	General
CS_1759	2422	dementia versus alzheimer's	Generic	Expert
CS_1760	2422	lower blood sugar naturally	Guide	General
CS_1761	2422	foods for low blood sugar	Direct Answer	Expert
CS_1762	2422	eclinical web	Navigational	General
CS_1763	2422	granuloma annulare photos	Resource	General
CS_1764	2421	jaw and ear pain causes	Direct Answer	Expert
